"","avg_1","avg_2","avg_3","med_1","med_2","med_3","var_1","var_2","var_3"
"463",955.787951807229,214.840963855422,130.409638554217,384,93,48,1766045.9404342,81996.0712647692,36725.1554624294
"464",965.373493975904,227.139759036145,129.161445783133,407,87,55,1807573.49060008,96190.2799371399,30466.5125196438
"465",947.578313253012,206.715662650602,129.325301204819,405,80,53,1690219.15749956,80875.4600197893,36346.3794307665
"466",1026.09397590361,218.373493975904,140.110843373494,441,90,56,2132452.25443222,100181.360165299,37359.5963797218
"467",964.759036144578,218.496385542169,122.814457831325,407,94,52,1936714.23165124,103799.236098015,31791.2964088237
"468",951.780722891566,221.648192771084,135.698795180723,444,86,47,1525153.89141494,78612.8566090449,38524.867993714
"469",990.325301204819,215.520481927711,129.373493975904,441,86,56,2046274.15720854,88363.2115359991,37517.6596822071
"470",1037.51084337349,217.934939759036,137.768674698795,514,99,56,1843505.86401257,93134.1527617717,35458.4487748094
"471",972.421686746988,226.551807228916,138.669879518072,393,79,52,2495129.30725802,126570.156125953,45424.1637040917
"472",946.872289156626,230.151807228916,134.939759036145,358,97,59,1925857.98123509,111024.433420639,30485.7379081544
"473",924.274698795181,221.706024096386,130.995180722892,402,90,56,1562914.40261917,109933.319166521,31988.4106047378
"474",940.122891566265,222.906024096386,123.963855421687,382,94,52,1645104.49452302,87002.4863162796,27114.4793667423
"475",974.640963855422,221.115662650602,140.38313253012,370,88,57,1916483.83454979,112311.339246842,36745.9760433036
"476",883.436144578313,218.706024096386,142.742168674699,415,83,57,1341973.50255515,94761.4592631395,44730.9164542227
"477",917.580722891566,228.775903614458,137.503614457831,381,98,60,1530982.64503812,103383.60424888,31041.0863395611
"478",1014.04096385542,229,122.330120481928,430,95,50,2015827.2519411,127521.246376812,27475.4825446714
"479",1040.03614457831,216.438554216867,129.255421686747,374,81,54,2033813.12670974,90938.3047901752,28694.1326698097
"480",967.279518072289,232.486746987952,129.886746987952,448,90,64,1443776.69462779,105039.921925383,26604.0378674117
"481",983.024096385542,216.113253012048,137.975903614458,438,82,68,1603895.05738898,102793.926756301,34637.0187416332
"482",1011.46506024096,205.053012048193,128.821686746988,439,99,52,1807338.07063617,88105.7701297945,36211.538175892
"483",966.992771084337,209.826506024096,141.373493975904,422,95,62,1600816.72216984,85267.1727256853,35056.3698271346
"484",965.250602409639,218.513253012048,134.824096385542,400,88,47,1868468.70516268,100017.443664513,35264.1211570921
"485",983.474698795181,217.38313253012,128.151807228916,410,97,52,1798678.72339212,92352.2417437867,28492.8778650835
"486",966.185542168675,222.848192771084,133.609638554217,384,90,59,1618719.91959723,97375.8826960014,35323.272370642
"487",972.457831325301,211.272289156626,129.759036144578,379,84,54,2016245.24399045,94644.9619114138,31988.6712647692
"488",980.180722891566,205.689156626506,135.530120481928,412,75,54,2052307.63151155,82108.1809207846,33573.4332693091
"489",944,215.566265060241,138.060240963855,406,94,59,1339159.17874396,78172.1205983354,36528.1775216809
"490",1014.9421686747,225.098795180723,134.527710843373,463,99,55,2003355.9000291,78435.3984284966,30293.0807519935
"491",969.672289156627,209.925301204819,132.966265060241,415,92,57,1969484.55418195,82440.9388510564,33569.4239799779
"492",987.681927710843,235.518072289157,135.255421686747,412,87,54,1954470.34786101,137467.85897212,39467.1471625633
"493",976.226506024096,219.13734939759,133.207228915663,384,90,54,1633673.37852279,87669.5873697689,29464.4883534137
"494",981.134939759036,218.597590361446,134.195180722892,378,83,52,2513174.22812409,109273.255549735,40381.2106047378
"495",986.315662650602,214.751807228916,128.665060240964,410,97,59,1724366.24069612,75954.6363191898,32452.904452593
"496",916.055421686747,214.879518072289,138.869879518072,437,88,55,1416480.45344276,90971.1931785112,42497.1279552995
"497",874.831325301205,232.207228915663,134.004819277108,408,98,63,1111787.02945114,104435.749222979,29873.4830685059
"498",911.518072289157,223.178313253012,134.195180722892,405,91,58,1320270.08602526,88634.7893836214,31930.5535999069
"499",1002.36626506024,222.628915662651,132.426506024096,395,87,48,1871218.67712007,108629.775007275,35453.6799720622
"500",977.356626506024,220.086746987952,137.159036144578,418,100,56,1744477.49569874,87260.9827949479,36549.8780280542
"501",945.93734939759,222.522891566265,132.896385542169,426,100,53,1731498.71104127,92397.254909493,28486.6245038124
"502",1009.2578313253,212.8,132.313253012048,436,104,62,1763383.694232,84649.2618357488,27502.2542925324
"503",924.286746987952,225.265060240964,143.238554216867,409,89,58,1820077.52385775,113159.37401781,49157.8873988708
"504",975,230.790361445783,133.650602409639,401,94,59,1766591.47826087,98718.9825155695,29054.4211047087
"505",940.973493975904,226.571084337349,127.293975903614,409,93,53,1617269.09832955,119967.670659449,30249.6476689366
"506",945.710843373494,236.243373493976,135.450602409639,385,90,53,1646921.76642803,129058.49376637,33491.9727955299
"507",952.69156626506,223.701204819277,136.573493975904,408,100,57,1817362.54715092,115167.166544439,37156.0181363134
"508",1013.55180722892,219.840963855422,133.028915662651,402,84,53,1958534.16578779,92452.0905884407,37637.2068913335
"509",1050.56626506024,209.49156626506,135.580722891566,445,93,56,2364337.1109365,75051.6804842559,39848.2344101042
"510",995.50843373494,227.503614457831,127.339759036145,372,87,55,2264101.84473546,123406.192619754,27552.8915313428
"511",932.990361445783,228.787951807229,136.371084337349,431,97,52,1469572.92261219,107266.51048251,37428.6445724929
"512",950.836144578313,218.732530120482,139.968674698795,455,94,55,1383051.0938595,79452.6746638729,40131.9434607997
"513",938.412048192771,218.898795180723,141.214457831325,399,83,50,1639139.58101391,98916.777172458,43055.4345730749
"514",941.383132530121,208.89156626506,125.397590361446,412,88,48,1531429.94222688,94937.6283103428,34026.0661777545
"515",959.828915662651,225.219277108434,138.46265060241,405,92,61,1518110.06969327,110161.731994645,35811.6308480298
"516",883.956626506024,205.913253012048,136.809638554217,434,84,53,1240661.38941854,77459.9827949479,36604.7728537338
"517",951.296385542169,215.279518072289,130.371084337349,367,83,54,2215049.64382748,93911.3081543565,34768.9779058262
"518",985.763855421687,223.303614457831,133.031325301205,421,95,50,2071951.51898027,103943.58875502,31818.2671322973
"519",1055.98554216867,226.925301204819,129.534939759036,414,88,52,2229963.6567953,113617.991991153,29387.9257086316
"520",923.566265060241,233.90843373494,134.949397590361,393,102,68,1267084.73895582,94555.0350736278,26124.038496013
"521",1029.34457831325,222.961445783133,135.987951807229,424,95,53,1870794.93170363,92589.3511669868,34076.8090332344
"522",991.146987951807,215.467469879518,134.484337349398,449,94,57,1633995.52182062,90422.2495430999,29729.4774110936
"523",995.679518072289,216.932530120482,138.978313253012,419,87,56,1978247.61443455,119504.034084163,39725.0405913509
"524",947.209638554217,220.787951807229,123.103614457831,427,93,49,1584315.31101798,99887.0950235725,27049.5085617834
"525",970.29156626506,221.284337349398,133.763855421687,421,97,60,1754872.69014609,90492.6580874222,35912.9634247133
"526",1025.14457831325,228.460240963855,135.279518072289,394,103,55,2344249.05634131,95389.2248646761,34879.6559804435
"527",1076.12048192771,208.028915662651,140.525301204819,407,92,54,2208656.63762296,69148.3083406088,37760.8296723124
"528",986.219277108434,225.009638554217,135.997590361446,432,98,58,1627239.40832315,85326.6520807869,33697.1666608463
"529",957.70843373494,209.192771084337,142.918072289157,413,88,54,1616032.30367266,74322.4555031721,37805.6792619754
